 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth,Cell_ID,StdDev,Median,Slice
1,mNG_pilT_fliC-_sol_Gasket_1_event14_tirf_RAW_Stack.tif,1067,255,255,255,,,2,1202,472.515,567963.0,142,1811,215.432,219.453,361.637,112,595.7769999999998,66727.0,196,1302,283.142,2,0,294.844,323.955,112,759.179,85028.0,150,1811,443.897,3,0,1.592,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event15_tirf_RAW_Stack.tif,896,255,255,255,,,2,999,313.339,313026.0,105,582,87.785,302.336,336.34,177,269.13,47636.0,58,582,137.957,1,0,281.213,277.823,177,313.904,55561.0,97,564,118.391,3,0,0.8959999999999999,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event19_tirf_RAW_Stack.tif,593,255,255,255,,,2,668,367.978,245809.0,144,1113,146.259,275.361,235.654,112,340.821,38172.0,132,603,124.086,0,0,286.443,278.396,112,518.134,58031.0,144,1113,257.635,0,0,1.275,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event2_tirf_RAW_Stack.tif,1091,255,255,255,23.19844,69.53575,2,1202,256.77205,308640.0,109,793,91.32739,383.04621,172.20754,137,269.11679,36869.0,106,491,92.24632,2,0,386.46259,251.72193,137,337.08029,46180.0,79,793,194.5604,3,0,1.24684,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event21_tirf_RAW_Stack.tif,831,255,255,255,,,2,933,349.3180000000001,325914.0,114,1011,127.137,251.618,265.374,112,322.134,36079.0,99,494,113.661,2,0,268.598,201.683,112,465.429,52128.0,116,1011,236.83,7,0,1.175,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event3_tirf_RAW_Stack.tif,958,255,255,255,52.64718000000001,35.70772,2,1069,272.12067,290897.0,107,475,77.25834,260.36018,331.35071,156,255.96154,39930.0,57,471,127.01287,4,0,204.14597,300.71146,156,288.73077,45042.0,112,475,101.88991,0,0,1.00117,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event4_tirf_RAW_Stack.tif,1131,255,255,255,62.014,32.059,2,1254,281.918,353525.0,111,910,101.019,240.209,196.83,137,284.723,39007.0,135,489,91.254,0,0,320.678,217.611,137,381.482,52263.0,82,910,226.764,2,0,1.245,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event6_tirf_RAW_Stack.tif,552,255,255,255,,,2,621,435.783,270621.0,179,1046,153.481,274.04400000000004,282.858,137,345.81,47376.0,134,476,94.577,1,0,285.966,317.138,137,538.0509999999998,73713.0,137,1046,248.153,4,0,1.026,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event7_tirf_RAW_Stack.tif,656,255,255,255,,,2,733,447.11300000000006,327734.0,182,1289,181.801,392.911,351.028,137,422.628,57900.0,126,811,182.311,6,0,400.089,303.972,137,574.307,78680.0,139,1289,338.324,6,0,1.197,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,938,255,255,255,,,2,1056,300.439,317264.0,107,863,101.777,184.588,267.059,137,278.285,38125.0,68,557,134.065,3,0,247.48,233.067,137,355.54,48709.0,88,863,179.613,5,0,1.075,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,1018,255,255,255,,,2,1146,254.11900000000003,291220.0,101,865,96.672,446.085,389.681,156,219.308,34212.0,73,429,89.868,3,0,403.474,326.617,156,360.474,56234.0,86,865,198.254,1,0,1.204,mNG_pilT_fliC-,Solid,2.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event9_tirf_RAW_Stack.tif,612,255,255,255,,,2,694,360.1790000000001,249964.0,104,910,124.458,261.733,229.013,137,358.5180000000001,49117.0,105,660,126.264,1,0,286.505,263.818,137,376.847,51628.0,72,910,206.855,4,0,1.035,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_BR=1_0_event10_tirf_RAW_Stack.tif,563,255,255,255,33.74689,12.91563,3,633,240.17694,152032.0,97,465,61.26282,188.16993,335.63834,52,228.34615,11874.0,101,332,74.06857,0,0,140.85291,342.51839,52,284.40385,14789.0,96,465,113.99471,0,0,1.08179,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event3_tirf_RAW_Stack.tif,581,255,255,255,36.2642,16.72547,3,651,242.55453,157903.0,106,461,62.28516,186.31283,190.80367,156,217.27564,33895.0,83,345,73.23454,0,0,221.95878,203.42927,156,220.14103,34342.0,59,461,104.26408,0,0,0.8268700000000001,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event4_tirf_RAW_Stack.tif,574,255,255,255,29.04355,23.25261,3,652,238.73773,155657.0,73,515,71.17275,289.28654,380.07553,137,226.62774,31048.0,75,380,84.01890999999998,0,0,324.97315,358.35123,137,237.57664,32548.0,79,515,98.29642,1,0,0.95301,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event5_tirf_RAW_Stack.tif,779,255,255,255,17.20475,41.2638,3,875,223.57029,195624.0,100,568,69.60469,290.30802,258.19568,112,233.94643,26202.0,94,433,83.80445,1,0,307.04534,199.61964,112,272.07143,30472.0,79,568,129.04113999999998,0,0,1.18538,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event6_tirf_RAW_Stack.tif,874,255,255,255,40.35011,29.30435,3,985,304.03858,299478.0,121,735,85.50503,352.4531,229.41585,156,281.52564,43918.0,92,735,145.63119,1,0,296.78485,196.18586,156,283.8269200000001,44277.0,97,516,111.93086,1,0,0.90041,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event7_tirf_RAW_Stack.tif,708,255,255,255,9.78107,43.62006,3,790,435.66835,344178.0,180,769,99.7007,251.21138,223.95844,137,327.0,44799.0,84,532,139.70494,0,0,251.21138,280.04156,137,357.37226,48960.0,63,769,197.10515,0,0,0.70509,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event8_tirf_RAW_Stack.tif,550,255,255,255,36.38909,15.86727,3,617,290.00324,178932.0,114,532,76.02656999999998,227.89207,237.38257,137,243.75912,33395.0,98,352,72.44943,0,0,264.09627,227.57433,137,268.45985,36779.0,91,532,112.53196,0,0,0.80772,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_liq_BR=1_0_event9_tirf_RAW_Stack.tif,512,255,255,255,20.0957,29.69531,3,582,164.90722,95976.0,71,336,43.62662,207.25856,120.20248,112,147.04464,16469.0,61,229,46.80502,0,0,191.09216,87.11416,112,176.4375,19761.0,69,336,68.4767,0,0,0.96916,mNG_pilT_fliC-,Liquid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event10_tirf_RAW_Stack.tif,928,255,255,255,19.39224,49.08082,3,1034,352.74081,364734.0,150,983,117.47081,204.50168,258.24384,137,370.25547,50725.0,173,667,137.1014,0,0,218.05095,328.64864,137,409.16788,56056.0,88,983,240.00737,0,0,1.1482,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_0_event10_tirf_RAW_Stack.tif,1007,255,255,255,45.33714000000001,31.18222,3,1127,298.3309700000001,336219.0,122,670,89.14579,199.02717,182.53231,156,321.30769,50124.0,89,670,149.56257,0,0,260.933,147.39752,156,332.59615,51885.0,111,511,121.64479,1,0,1.13772,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event11_tirf_RAW_Stack.tif,676,255,255,255,28.18195,31.09911,3,764,211.7199,161754.0,107,341,52.30596,295.5361200000001,218.53612,137,189.22628,25924.0,98,255,44.46496,1,0,326.93775,253.03503,137,208.27737,28534.0,86,341,72.57406999999998,0,0,0.90766,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event12_tirf_RAW_Stack.tif,701,255,255,255,38.50143,22.63409,3,789,285.44867,225219.0,121,485,74.10153000000003,171.4905,238.1567,137,253.84672,34777.0,92,404,90.3336,1,0,219.14377,217.98356,137,278.51825,38157.0,92,485,121.33092,0,0,0.90018,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_0_event12_tirf_RAW_Stack.tif,998,255,255,255,14.28357,55.6493,3,1117,404.07968,451357.0,172,1396,171.12339,285.37443,387.31304,112,511.97321,57341.0,139,981,236.84139,3,0,273.88323,300.65267,112,631.00893,70673.0,192,1396,354.5084,2,0,1.57833,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event13_tirf_RAW_Stack.tif,1008,255,255,255,33.17163,42.4256,3,1133,370.594,419883.0,143,807,105.969,316.08081,259.76051,156,333.42308,52014.0,100,567,124.5579,0,0,270.61397,316.18621,156,378.55769,59055.0,105,807,174.26903,1,0,0.94642,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event14_tirf_RAW_Stack.tif,924,255,255,255,40.79113,27.88745,3,1036,267.69015,277327.0,101,637,85.12116,191.18513,392.15772,177,215.66102,38172.0,67,366,83.19629,1,0,244.04359,357.1881,177,319.54802,56560.0,119,637,144.52335,1,0,0.99951,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event15_tirf_RAW_Stack.tif,820,255,255,255,32.38049,40.57073,3,923,313.66414,289512.0,119,815,100.04441,131.65618,147.71865,156,274.86538,42879.0,131,394,75.73605,0,0,163.16718999999995,195.3982,156,343.07051,53519.0,98,815,169.85907,1,0,0.97755,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event16_tirf_RAW_Stack.tif,977,255,255,255,48.63204,23.44985,3,1099,326.24568,358544.0,161,931,119.44295,207.76861,335.70329,112,320.1785700000001,35860.0,114,530,109.21367,2,0,135.3805,306.92161,112,497.58929000000006,55730.0,139,931,235.25377000000003,1,0,1.34021,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event17_tirf_RAW_Stack.tif,698,255,255,255,40.82808,28.64183,3,789,431.1128,340148.0,146,748,122.10791,212.19248,235.76709,137,416.52555,57064.0,138,640,147.4103,1,0,253.46261,262.76115,137,420.64964,57629.0,146,748,164.34955,0,0,0.95617,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event18_tirf_RAW_Stack.tif,742,255,255,255,24.84771,41.75876,3,833,378.26291,315093.0,136,658,105.72178999999998,278.5311,208.70029,137,358.13869,49065.0,115,611,136.74016,0,0,253.62866,163.76283999999995,137,373.61314,51185.0,194,658,119.13088,0,0,0.95197,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event19_tirf_RAW_Stack.tif,641,255,255,255,37.87598,20.49064,3,723,369.79945,267365.0,154,739,101.83148,265.35906,242.67726,137,331.05109,45354.0,101,520,126.46461,0,0,222.58671,224.45031,137,370.83942,50805.0,167,739,146.82359,1,0,0.92038,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event20_tirf_RAW_Stack.tif,1179,255,255,255,38.1056,44.38465,3,1321,425.12339,561588.0,174,993,134.79245,198.2139,237.90254,156,411.1859,64145.0,159,693,135.20254,1,0,247.48868,169.60461,156,520.6923099999998,81228.0,170,993,238.56914,4,0,1.12954,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event21_tirf_RAW_Stack.tif,820,255,255,255,46.91951,21.33293,3,922,422.29935,389360.0,188,1062,146.52822,266.96697,337.9035,137,346.9708,47535.0,101,544,127.38293,2,0,326.1518200000001,315.40807,137,590.14599,80850.0,175,1062,257.96259,0,0,1.16343,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event3_tirf_RAW_Stack.tif,982,255,255,255,43.21487,30.26273,3,1102,313.64701,345639.0,131,497,88.77509,259.16842,175.49895,156,303.15385,47292.0,101,493,111.88543,0,0,202.34192,214.79121,156,315.30128,49187.0,144,494,103.55883,1,0,0.98045,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event5_tirf_RAW_Stack.tif,666,255,255,255,26.06757,35.91291,3,756,293.91931,222203.0,111,810,108.56565,217.73418,265.32543,97,278.31959,26997.0,147,399,74.69055,1,0,243.34093,220.7177,97,398.85567,38689.0,100,810,221.34866,2,0,1.21575,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_0_event5_tirf_RAW_Stack.tif,656,255,255,255,41.01677,20.10213,3,743,164.53163,122247.0,50,432,59.51415,82.59758000000002,119.13414,112,156.91071000000005,17574.0,67,230,46.58607,1,0,131.34847,103.69546,112,240.60714,26948.0,76,432,97.49598,3,0,1.32719,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event8_tirf_RAW_Stack.tif,824,255,255,255,10.87379,51.51335,3,922,376.38503,347027.0,166,756,89.97889,268.35067000000004,418.74042,97,320.4639200000001,31085.0,144,450,99.45844,1,0,266.60852,348.28503,97,392.38144,38061.0,95,756,190.79158,1,0,0.93377,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_0_event9_tirf_RAW_Stack.tif,1076,255,255,255,45.17565,42.8671,3,1212,502.33498,608830.0,179,1374,180.97471,200.08584,293.21398,156,485.48718,75736.0,166,884,185.73816,2,0,259.98526,343.70165,156,696.92308,108720.0,195,1374,311.71272,2,0,1.25381,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event1_tirf_RAW_Stack.tif,1153,255,255,255,44.55551,25.33695,3,1268,347.09937,440122.0,124,713,122.53286,216.02415,274.62263,225,308.15111,69334.0,84,587,139.71308,1,0,271.74587,241.98466,225,345.32,77697.0,105,713,162.12981000000005,0,0,0.9119,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event10_tirf_RAW_Stack.tif,1180,255,255,255,41.96864,31.56525,3,1309,376.9725,493457.0,141,1736,201.57607,456.21007,333.8146,177,403.61582,71440.0,126,938,198.19025,1,0,391.08651,295.38229,177,560.32768,99178.0,120,1736,408.25694,2,0,1.42574,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_1_event10_tirf_RAW_Stack.tif,1161,255,255,255,13.87295,53.14513,3,1281,206.64715,264715.0,93,564,64.67626,106.85984,125.52047,156,151.12179,23575.0,65,224,43.13764000000001,0,0,110.27098,206.42867,156,235.21154,36693.0,63,564,134.74085,0,0,0.91554,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event11_tirf_RAW_Stack.tif,762,255,255,255,19.25722,32.87008,3,845,383.40828,323980.0,150,785,138.72107,326.54152,257.26496000000003,177,348.43503,61673.0,154,552,115.16652,4,0,341.61663,215.79261,177,446.11864,78963.0,127,785,183.69395,7,0,1.06392,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_1_event11_tirf_RAW_Stack.tif,775,255,255,255,42.46387,27.85871,3,860,300.41628,258358.0,119,852,130.95258,456.05024,453.6564,225,260.84,58689.0,106,451,108.38507,1,0,423.48497,431.01111,225,364.39556,81989.0,107,852,188.83846,1,0,1.08917,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event12_tirf_RAW_Stack.tif,1119,255,255,255,52.763630000000006,22.04602,3,1246,244.80096,305022.0,59,1190,140.83878,442.95735,141.88427,137,230.56204,31587.0,94,413,81.73989,1,0,363.10348,165.32322,137,473.25547,64836.0,104,1190,299.01815,2,0,1.6397700000000002,mNG_pilT_fliC-,Solid,,,,
2,mNG_pilT_fliC-_sol_BR=1_1_event12_tirf_RAW_Stack.tif,1416,255,255,255,46.68291,33.40607,3,1561,400.14029,624619.0,114,743,144.55542,236.04471,230.27273,208,371.34615,77240.0,94,709,165.33095,1,0,303.6990600000001,180.37992,208,393.88462,81928.0,158,743,155.53068000000005,0,0,0.94123,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event13_tirf_RAW_Stack.tif,1462,255,255,255,32.38167,45.99111,3,1606,416.95953,669637.0,139,1311,175.50521,253.27144,359.48625,208,446.00481,92769.0,91,982,254.2529,1,0,300.44139,427.71226,208,485.20192,100922.0,96,1311,295.10217,2,0,1.16414,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event14_tirf_RAW_Stack.tif,623,255,255,255,29.22873,16.525679999999998,3,696,340.55316,237025.0,141,1247,167.70985,332.47538,278.52064,156,276.11538,43074.0,104,385,84.37321,0,0,296.3946200000001,263.79764,156,468.07051,73019.0,142,1247,295.48449,0,0,1.18152,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event16_tirf_RAW_Stack.tif,899,255,255,255,45.63459,13.76919,3,991,627.11403,621470.0,220,1487,225.88032,318.09965,199.77117,177,573.16384,101450.0,106,1479,350.32461,4,0,259.92628,190.07309,177,671.69492,118890.0,230,1487,334.98478,1,0,0.98843,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event17_tirf_RAW_Stack.tif,740,255,255,255,35.25,19.99865,3,827,224.10641,185336.0,81,455,75.59546,282.12193,217.58585,177,216.63277,38344.0,78,455,92.29526,0,0,323.51598,197.66308,177,219.16949,38793.0,45,436,103.37979,3,0,0.95257,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event3_tirf_RAW_Stack.tif,1122,255,255,255,27.08378,46.19251,3,1236,244.92152,302723.0,76,621,99.87559,343.7299700000001,128.02095,208,186.23077,38736.0,48,311,72.52063000000003,2,0,316.1285,188.91486,208,276.75962000000004,57566.0,88,621,148.15167,0,0,0.91961,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event4_tirf_RAW_Stack.tif,934,255,255,255,37.14882,20.55675,3,1038,539.65222,560159.0,192,1808,236.52684,329.3195,314.62064,177,481.0791,85151.0,139,940,212.26025,5,0,271.63609,293.50055,177,737.66102,130566.0,204,1808,425.8943,1,0,1.2101,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event5_tirf_RAW_Stack.tif,1023,255,255,255,45.4042,15.98192,3,1129,390.71568,441118.0,155,1077,137.43955,211.69474,338.06585,156,393.67308,61413.0,123,821,183.39705,2,0,283.33237,327.11127,156,483.58974000000006,75440.0,134,1077,234.2808,1,0,1.1778,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event8_tirf_RAW_Stack.tif,722,255,255,255,29.33795,28.76316,3,810,382.7037,309990.0,121,1536,216.23528,179.90423,233.74025,156,358.80128,55973.0,114,772,164.93058,4,0,146.43458,262.65234,156,582.5448700000002,90877.0,121,1536,370.32915,4,0,1.43677,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_sol_BR=1_1_event9_tirf_RAW_Stack.tif,1293,255,255,255,37.86582,41.79002,3,1422,202.39733,287809.0,70,482,74.44587,278.19548,406.60557,225,212.37333,47784.0,62,482,103.9825,0,0,319.30049,351.7673,225,215.63111,48517.0,71,465,98.20742,2,0,1.08617,mNG_pilT_fliC-,Solid,,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event10_tirf_RAW_Stack.tif,457,255,255,255,,,4,518,213.22,110448.0,94,355,59.472,314.361,369.379,137,203.46,27874.0,61,355,79.50399999999998,0,0,298.639,392.621,137,211.066,28916.0,94,297,63.39100000000001,0,0,0.942,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_liq_Gasket_0_event10_tirf_RAW_Stack.tif,784,255,255,255,,,4,869,284.962,247632.0,129,508,80.88600000000002,252.614,154.005,177,266.237,47124.0,96,441,106.893,0,0,263.592,103.039,177,279.29900000000004,49436.0,57,508,117.986,3,0,0.93,mNG_pilT_fliC-,Liquid,2.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event12_tirf_RAW_Stack.tif,696,255,255,255,39.71839,37.12213,4,784,217.28316,170350.0,100,340,57.87752,204.40127,251.30484,156,180.60897,28175.0,84,261,52.73177,0,0,167.11673000000005,223.3381,156,208.74359,32564.0,67,340,80.29509,0,0,0.8383,mNG_pilT_fliC-,Liquid,1.0,,,
2,mNG_pilT_fliC-_liq_Gasket_0_event12_tirf_RAW_Stack.tif,615,255,255,255,42.83496,31.15203,4,692,373.98121,258795.0,131,868,118.57314,335.87804,265.58634,137,356.30657,48814.0,166,494,91.94248,1,0,374.93141,280.89934,137,456.57664000000005,62551.0,131,868,188.04015,1,0,1.15236,mNG_pilT_fliC-,Liquid,2.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event13_tirf_RAW_Stack.tif,513,255,255,255,32.993179999999995,33.62086,4,585,289.63419,169436.0,124,509,82.27422,303.86168,246.61088,137,264.9927,36304.0,92,509,112.2092,0,0,279.13832,220.38912,137,306.86861,42041.0,123,492,98.55364,0,0,0.97622,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event14_tirf_RAW_Stack.tif,911,255,255,255,54.24424000000001,24.80077,4,1015,210.86601,214029.0,101,528,59.91582,384.91678,288.97226,137,185.0292,25349.0,97,286,52.80165,0,0,319.33771,272.97503,137,251.60584,34470.0,81,528,108.73872,0,0,1.04905,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event16_tirf_RAW_Stack.tif,785,255,255,255,53.85541,29.9586,4,879,229.51763,201746.0,82,847,99.88673,162.69948,127.12667,137,199.62774,27349.0,104,295,50.3295,0,0,217.16102,145.29322,137,315.43066,43214.0,68,847,207.0684,1,0,1.18769,mNG_pilT_fliC-,Liquid,1.0,,,
2,mNG_pilT_fliC-_liq_Gasket_0_event16_tirf_RAW_Stack.tif,740,255,255,255,43.78649,38.29595,4,833,394.23169,328395.0,145,633,115.42426,408.41959,327.52447,156,324.44231,50613.0,112,608,135.59323999999998,1,0,363.70489,354.68079,156,340.55769,53127.0,112,518,114.98287,0,0,0.7711,mNG_pilT_fliC-,Liquid,2.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event17_tirf_RAW_Stack.tif,903,255,255,255,52.747,34.107,4,1010,366.346,370009.0,134,601,100.368,348.06,378.72,156,334.096,52119.0,104,575,134.041,2,0,291.219,350.715,156,345.853,53953.0,123,601,118.059,3,0,0.899,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event19_tirf_RAW_Stack.tif,521,255,255,255,,,4,581,345.172,200545.0,129,600,95.653,327.534,270.82,80,323.225,25858.0,99,600,147.955,1,0,291.507,276.45,80,338.4,27072.0,122,524,115.602,1,0,0.943,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event2_tirf_RAW_Stack.tif,577,255,255,255,,,4,644,276.435,178024.0,110,494,82.516,239.627,169.325,156,256.006,39937.0,87,494,101.356,1,0,271.982,180.924,156,270.186,42149.0,73,474,127.712,0,0,0.91,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_liq_Gasket_0_event2_tirf_RAW_Stack.tif,1033,255,255,255,,,4,1142,415.298,474270.0,170,1208,148.197,327.951,190.216,137,438.934,60134.0,132,827,187.281,2,0,333.9290000000001,264.712,137,484.657,66398.0,63,1208,318.378,2,0,1.153,mNG_pilT_fliC-,Liquid,2.0,0.0,255.0,1.0
