 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth,Cell_ID,StdDev,Median,Slice
1,mNG_pilT_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,772,255,255,255,,,4,867,388.241,336605.0,162,916,133.935,435.876,322.91,137,417.336,57175.0,142,902,192.865,2,0,413.027,373.497,137,469.701,64349.0,157,916,192.4,1,0,1.223,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,935,255,255,255,,,4,1055,531.185,560400.0,187,850,155.156,307.005,405.986,137,497.708,68186.0,140,850,201.891,2,0,263.995,352.014,137,505.255,69220.0,208,786,156.096,1,0,0.926,mNG_pilT_fliC-,Liquid,2.0,0.0,255.0,1.0
3,mNG_pilT_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,673,255,255,255,,,4,758,235.945,178846.0,91,578,80.471,125.26,78.393,112,235.286,26352.0,89,447,92.995,0,0,110.46,128.525,112,292.973,32813.0,76,578,138.656,1,0,1.179,mNG_pilT_fliC-,Liquid,3.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event3_tirf_RAW_Stack.tif,790,255,255,255,,,4,895,327.807,293387.0,118,844,130.08,274.819,293.456,156,346.295,54022.0,101,828,182.383,2,0,316.453,334.267,156,407.654,63594.0,98,844,210.049,2,0,1.25,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event4_tirf_RAW_Stack.tif,775,255,255,255,,,4,864,188.791,163115.0,87,562,68.4,403.645,72.757,37,135.622,5018.0,82,180,30.879,2,0,341.218,60.979,37,309.189,11440.0,112,562,151.946,4,0,1.198,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event5_tirf_RAW_Stack.tif,1167,255,255,255,,,4,1305,280.17,365622.0,126,497,82.196,260.092,269.036,177,207.068,36651.0,70,301,69.016,1,0,193.719,222.233,177,265.13,46928.0,105,435,91.324,0,0,0.7959999999999999,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event7_tirf_RAW_Stack.tif,622,255,255,255,,,4,693,465.208,322389.0,177,1019,149.361,276.427,275.03,137,405.693,55580.0,83,696,178.463,1,0,317.538,269.705,137,561.095,76870.0,176,1019,232.616,0,0,1.0659999999999998,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event8_tirf_RAW_Stack.tif,579,255,255,255,,,4,657,284.257,186757.0,98,698,94.793,143.245,317.1690000000001,137,244.073,33438.0,115,386,69.295,1,0,177.03900000000004,339.403,137,309.832,42447.0,41,698,171.19,1,0,0.957,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event9_tirf_RAW_Stack.tif,823,255,255,255,,,4,920,289.888,266697.0,118,731,92.806,301.975,149.342,156,261.423,40782.0,61,577,139.523,1,0,247.247,128.082,156,319.769,49884.0,118,731,150.341,1,0,1.004,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_liq_Gasket_0_event9_tirf_RAW_Stack.tif,881,255,255,255,,,4,980,367.161,359818.0,139,942,119.75,172.717,375.557,137,381.657,52287.0,108,682,151.186,2,0,109.299,361.3730000000001,137,454.05800000000005,62206.0,154,942,196.402,2,0,1.203,mNG_pilT_fliC-,Liquid,2.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event1_tirf_RAW_Stack-1.tif,286,255,255,255,20.68531,35.73775999999999,4,329,192.97264,63488.0,78,398,68.06849,230.33416,301.83093,97,156.43299,15174.0,92,228,38.03833,0,0,224.45171,320.1004700000001,97,220.35052,21374.0,73,398,102.46728,0,0,0.94406,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_0_event1_tirf_RAW_Stack-1.tif,435,255,255,255,31.0954,35.67241,4,496,166.63508000000004,82651.0,70,259,48.91206,259.14178,238.5727,112,137.5,15400.0,52,199,43.65322000000001,0,0,241.49185,261.14177,112,162.41964,18191.0,78,254,49.4965,0,0,0.83141,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event2_tirf_RAW_Stack.tif,876,255,255,255,43.977,45.653,4,989,268.983,266024.0,93,665,92.153,171.257,216.243,137,294.562,40355.0,69,665,153.10399999999996,2,0,212.922,167.91099999999997,137,298.263,40862.0,98,642,134.748,1,0,1.147,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event3_tirf_RAW_Stack.tif,512,255,255,255,,,4,581,418.549,243177.0,171,1206,167.96599999999995,306.524,217.175,112,336.946,37738.0,121,496,93.696,1,0,269.476,204.825,112,580.759,65045.0,153,1206,293.599,1,0,1.167,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event4_tirf_RAW_Stack.tif,688,255,255,255,,,4,772,217.043,167557.0,82,353,61.254,290.597,207.211,156,174.35299999999995,27199.0,64,270,54.789,0,0,309.296,250.835,156,228.891,35707.0,71,353,84.803,0,0,0.8859999999999999,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event5_tirf_RAW_Stack.tif,571,255,255,255,,,4,640,299.758,191845.0,115,578,84.34,277.986,253.444,137,270.803,37100.0,92,438,92.894,0,0,315.03,243.617,137,284.263,38944.0,68,578,134.55,0,0,0.877,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event6_tirf_RAW_Stack.tif,490,255,255,255,,,4,549,326.128,179044.0,111,641,97.676,259.59,246.019,156,313.59,48920.0,85,482,122.445,0,0,289.508,240.498,156,330.276,51523.0,101,641,130.986,1,0,0.971,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event8_tirf_RAW_Stack.tif,909,255,255,255,49.65,38.246,4,1020,225.64,230153.0,75,835,102.365,191.815,107.221,137,212.029,29048.0,100,295,59.75100000000001,0,0,135.295,140.963,137,353.847,48477.0,93,835,209.021,2,0,1.383,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event1_tirf_RAW_Stack.tif,844,255,255,255,42.28673,45.22393,4,960,363.06667,348544.0,118,1289,175.85841000000005,314.94631,216.21664,137,309.06569,42342.0,82,664,148.10818,3,0,272.89779,164.91122,137,583.29927,79912.0,123,1289,344.54145,1,0,1.35261,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_1_event4_tirf_RAW_Stack.tif,856,255,255,255,26.64603,52.93808000000001,4,950,231.76105,220173.0,93,419,66.98938000000001,118.41434,374.30544,156,159.47436000000005,24878.0,46,262,58.51324,1,0,129.00708,314.7699,156,240.26282,37481.0,61,419,104.20483,0,0,0.80802,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event5_tirf_RAW_Stack.tif,976,255,255,255,31.07275,56.90984,4,1085,453.49585,492043.0,165,1398,159.03226,267.30379,251.36555,137,425.72993,58325.0,144,698,131.25438,1,0,285.12603,321.77841,137,573.34307,78548.0,97,1398,347.5555700000001,3,0,1.14065,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event7_tirf_RAW_Stack.tif,668,255,255,255,44.50100000000001,35.43,4,754,348.272,262597.0,130,688,109.269,185.311,242.668,137,334.372,45809.0,84,688,155.576,1,0,225.596,218.179,137,354.577,48577.0,130,653,135.555,1,0,0.983,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,847,255,255,255,,,4,947,401.288,380020.0,146,790,116.68,321.801,176.044,156,316.115,49314.0,103,481,104.293,2,0,268.303,151.72799999999995,156,443.885,69246.0,153,790,173.373,1,0,0.923,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,668,255,255,255,,,4,764,318.78,243548.0,113,711,106.627,281.245,280.259,137,337.956,46300.0,95,683,148.748,2,0,241.84,314.838,137,341.212,46746.0,110,711,150.487,1,0,1.106,mNG_pilT_fliC-,Solid,2.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event9_tirf_RAW_Stack.tif,949,255,255,255,,,4,1070,394.818,422455.0,153,1579,200.968,241.988,392.478,137,302.095,41387.0,104,488,101.134,0,0,204.56,331.185,137,714.5989999999998,97900.0,187,1579,383.6,2,0,1.429,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event1_tirf_RAW_Stack.tif,943,255,255,255,58.08112,20.46394,5,1043,343.44295,358211.0,135,932,112.41286,310.42483,219.52469,156,255.24359,39818.0,77,477,97.75258,1,0,240.545,221.21145,156,405.14103,63202.0,102,932,217.62662000000003,1,0,0.94584,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event11_tirf_RAW_Stack.tif,550,255,255,255,36.385,36.18,5,627,506.898,317825.0,165,1322,187.229,356.31699999999995,320.95,137,461.27,63194.0,105,1110,252.194,5,0,326.653,295.085,137,611.555,83783.0,172,1322,268.296,1,0,1.108,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event12_tirf_RAW_Stack.tif,722,255,255,255,,,5,804,278.782,224141.0,101,495,73.736,344.394,233.222,52,271.308,14108.0,117,385,85.09899999999998,0,0,286.532,241.239,52,295.115,15346.0,92,495,130.483,0,0,1.018,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event13_tirf_RAW_Stack.tif,721,255,255,255,,,5,800,323.521,258817.0,108,569,88.735,243.415,249.837,156,305.577,47670.0,130,437,90.629,0,0,252.673,296.145,156,316.545,49381.0,68,569,130.955,2,0,0.938,mNG_pilT_fliC-,Liquid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_liq_Gasket_0_event14_tirf_RAW_Stack.tif,789,255,255,255,27.5545,62.02598,5,878,393.45216,345451.0,129,853,116.28789,202.39095,224.39839,156,360.69231,56268.0,110,674,143.47159,3,0,212.96916,280.53382,156,407.44872,63562.0,103,853,180.70751,0,0,0.96349,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event2_tirf_RAW_Stack.tif,889,255,255,255,39.491,59.03431,5,1000,377.809,377809.0,147,1268,161.48518,289.1548200000001,310.38277,137,304.7956200000001,41757.0,92,525,114.56658,0,0,267.14979,373.0211,137,423.10949000000005,57966.0,68,1268,337.90687,1,0,0.95017,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,828,255,255,255,36.1087,56.950480000000006,5,931,311.93018,290407.0,114,637,94.69084,250.42012000000003,294.94969,156,258.32692000000003,40299.0,70,494,104.07684,1,0,273.57988,237.05031,156,331.26923,51678.0,110,637,137.64444,0,0,0.91962,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event3_tirf_RAW_Stack.tif,680,255,255,255,43.06471,42.49265,5,776,409.81314,318015.0,133,1150,164.71306,234.74193,249.45986,156,331.51923,51717.0,87,521,129.40028,3,0,269.6844,212.94716,156,545.35897,85076.0,123,1150,273.6206,1,0,1.12258,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event5_tirf_RAW_Stack.tif,577,255,255,255,36.28683,39.43761,5,655,208.2626,136412.0,62,341,60.82246,60.26886,337.48721,137,191.59854,26249.0,56,341,76.04173,1,0,86.21804,306.9280100000001,137,207.9635,28491.0,57,338,82.3215,0,0,0.93198,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event7_tirf_RAW_Stack.tif,500,255,255,255,34.816,43.842,5,568,291.61092,165635.0,114,430,83.57661,214.95797,318.01589,137,255.63504,35022.0,98,430,98.63181,0,0,235.26424,291.1527700000001,137,266.29927000000004,36483.0,68,423,106.9539,0,0,0.81509,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event8_tirf_RAW_Stack.tif,504,255,255,255,32.58333,34.93056,5,572,288.79021,165188.0,119,467,81.93144000000002,296.807,264.52746,137,227.13869,31118.0,75,383,90.03179,0,0,274.07298,239.5821,137,304.59854,41730.0,117,467,96.41595,0,0,0.85801,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_liq_Gasket_0_event9_tirf_RAW_Stack.tif,479,255,255,255,21.63152,42.9739,5,536,316.09888,169429.0,120,551,93.18046,252.15425,279.7978,137,243.20438,33319.0,42,454,118.60148,0,0,252.15425,248.2022,137,319.0219,43706.0,68,551,141.41441,0,0,0.79706,mNG_pilT_fliC-,Liquid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event1_tirf_RAW_Stack.tif,856,255,255,255,37.41005,42.69276,5,961,306.01457,294080.0,109,595,84.76005,421.32868,224.72164,177,264.57062,46829.0,74,595,133.32728999999998,0,0,377.92584,186.11902,177,296.63842,52505.0,121,434,92.80995,0,0,0.87461,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_0_event1_tirf_RAW_Stack.tif,853,255,255,255,50.7626,41.14596,5,963,233.98131,225324.0,91,605,77.78935,116.59278,259.277,156,229.88462,35862.0,71,448,98.36003,3,0,66.24165,222.95272000000003,156,271.33333,42328.0,83,605,138.51709,2,0,1.10883,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event11_tirf_RAW_Stack.tif,705,255,255,255,,,5,793,379.549,300982.0,129,759,114.251,393.508,360.815,137,365.168,50028.0,138,515,111.586,1,0,372.829,405.341,137,378.292,51826.0,104,759,172.032,1,0,0.969,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event12_tirf_RAW_Stack.tif,926,255,255,255,,,5,1034,226.133,233822.0,85,488,70.62899999999998,192.109,244.669,156,26.115,4074.0,19,34,3.907,0,0,255.789,222.043,156,29.782,4646.0,20,39,4.54,1,0,0.09,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event14_tirf_RAW_Stack.tif,674,255,255,255,,,5,761,299.558,227964.0,96,772,108.388,282.302,289.659,137,246.745,33804.0,64,518,110.165,0,0,254.861,251.224,137,405.161,55507.0,127,772,169.015,1,0,1.145,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event16_tirf_RAW_Stack.tif,956,255,255,255,,,5,1078,357.26199999999994,385128.0,112,653,110.879,196.161,225.422,156,337.404,52635.0,66,556,159.623,2,0,247.081,177.83700000000005,156,344.231,53700.0,90,653,164.34,0,0,0.936,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
2,mNG_pilT_fliC-_sol_Gasket_0_event16_tirf_RAW_Stack.tif,697,255,255,255,,,5,781,323.891,252959.0,110,903,121.664,254.68,389.01,137,230.54,31584.0,62,393,100.279,2,0,242.552,338.934,137,435.343,59642.0,131,903,209.626,0,0,1.044,mNG_pilT_fliC-,Solid,2.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event19_tirf_RAW_Stack.tif,1133,255,255,255,,,5,1275,411.642,524843.0,137,1545,193.785,310.522,305.713,137,393.263,53877.0,78,1513,347.302,2,0,237.443,261.345,137,504.715,69146.0,171,943,202.688,3,0,1.119,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event20_tirf_RAW_Stack.tif,1092,255,255,255,,,5,1224,293.145,358809.0,101,570,81.97399999999998,293.243,348.136,156,285.3590000000001,44516.0,85,570,127.533,2,0,227.803,304.7940000000001,156,287.622,44869.0,100,556,116.963,1,0,0.97,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event22_tirf_RAW_Stack.tif,590,255,255,255,,,5,658,318.415,209517.0,119,483,83.334,242.277,247.139,137,280.993,38496.0,91,483,104.084,1,0,281.754,241.061,137,323.869,44370.0,141,476,94.174,0,0,0.917,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_0_event3_tirf_RAW_Stack.tif,708,255,255,255,27.31497,45.23729,5,792,218.77778,173272.0,80,447,64.5619,109.90013,179.01538,137,210.07299,28780.0,61,374,86.50532,5,0,94.79499,132.08302,137,256.0146,35074.0,108,447,86.19762,0,0,1.10326,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_0_event3_tirf_RAW_Stack.tif,664,255,255,255,24.75151,47.48946,5,745,407.80268,303813.0,140,755,122.13202,448.6287,361.12821,137,366.0365,50147.0,95,755,170.64498999999995,1,0,432.15586,317.95427,137,423.58394,58031.0,126,719,154.82783,3,0,0.95052,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event4_tirf_RAW_Stack.tif,1192,255,255,255,50.74664,45.85403,5,1338,284.71375,380947.0,102,735,94.86382,224.75294,366.27963,177,292.26554,51731.0,97,500,108.91684,1,0,295.11249,416.9074700000001,177,315.48023,55840.0,73,735,173.49758,1,0,1.09377,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event7_tirf_RAW_Stack.tif,1160,255,255,255,25.18,67.192,5,1281,388.837,498100.0,146,910,114.7,299.3040000000001,318.521,156,414.109,64601.0,116,810,194.401,1,0,301.059,399.434,156,444.917,69407.0,139,910,188.023,2,0,1.143,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_0_event9_tirf_RAW_Stack.tif,973,255,255,255,,,5,1094,421.199,460792.0,148,1229,168.798,330.845,242.663,156,352.3780000000001,54971.0,99,587,133.251,1,0,277.38,200.055,156,642.712,100263.0,171,1229,302.061,1,0,1.273,mNG_pilT_fliC-,Solid,1.0,0.0,255.0,1.0
1,mNG_pilT_fliC-_sol_Gasket_1_event1_tirf_RAW_Stack.tif,475,255,255,255,27.76947,42.45579,5,537,368.67039,197976.0,144,567,107.96077,319.05578,215.51792000000003,112,323.22321,36201.0,156,479,86.76578,0,0,330.0308,185.51377,112,330.03571,36964.0,128,530,111.54427,0,0,0.81912,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event10_tirf_RAW_Stack.tif,485,255,255,255,33.84433,34.12062,5,553,226.11392,125041.0,73,340,70.24514,367.07777,182.51446,137,199.83942,27378.0,68,314,70.95195,0,0,390.52042,159.08432,137,214.30657,29360.0,40,340,92.11706,0,0,0.8458399999999999,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_1_event10_tirf_RAW_Stack.tif,575,255,255,255,45.75913,35.16261,5,649,294.9245,191406.0,89,726,106.97158,142.86892,387.08362,137,266.91971,36568.0,85,426,97.52934,1,0,181.1781,374.05479,137,346.41606,47459.0,61,726,180.75571,2,0,1.0709799999999998,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event11_tirf_RAW_Stack.tif,578,255,255,255,27.81661,41.71453,5,651,264.58833,172247.0,102,556,81.7949,366.54887,316.01016,156,200.30128,31247.0,86,316,65.57718,0,0,381.45113,280.98984,156,275.42949,42967.0,84,556,123.16619,0,0,0.8225399999999999,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event13_tirf_RAW_Stack.tif,945,255,255,255,67.42593000000001,27.24074,5,1061,392.20358,416128.0,140,1574,215.54835,72.39783,195.31807,112,309.35714,34648.0,124,533,110.20373,1,0,148.54443999999995,211.94609,112,826.2678599999998,92542.0,168,1574,413.86613,9,0,1.64485,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event15_tirf_RAW_Stack.tif,980,255,255,255,54.08776,35.63367,5,1094,464.94881,508654.0,152,874,137.31122,145.29539,92.09444,156,463.48718,72304.0,122,874,184.92438,3,0,208.45847,66.29838000000001,156,464.23077,72420.0,132,698,161.72863999999996,3,0,0.99672,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_1_event15_tirf_RAW_Stack.tif,1247,255,255,255,39.9579,66.11828,5,1384,316.55347,438110.0,122,635,96.03158,309.73963,420.3968,177,295.92655,52379.0,108,635,123.20677,1,0,338.93268,338.84354,177,296.63842,52505.0,97,596,118.33079,0,0,0.91581,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event16_tirf_RAW_Stack.tif,1005,255,255,255,50.22637,44.84627,5,1128,231.43617000000003,261060.0,95,447,66.24762,403.82123,260.84466000000003,177,169.93785,30079.0,71,259,53.65421,0,0,351.42003,307.42685,177,246.41243,43615.0,96,447,96.24138,0,0,0.8599600000000001,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event18_tirf_RAW_Stack.tif,768,255,255,255,20.77995,59.5013,5,855,255.4538,218413.0,108,596,94.35129,361.0292,230.17522,137,275.75182,37778.0,94,596,123.66599,2,0,369.22349,286.78794,137,307.94161,42188.0,75,579,154.83728,0,0,1.22475,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event19_tirf_RAW_Stack.tif,1133,255,255,255,60.91924,36.69153,5,1268,354.40694,449388.0,112,1145,126.27278,348.9605200000001,233.57108,156,338.55128,52814.0,106,606,125.0813,1,0,269.03948,201.42892,156,480.21795,74914.0,149,1145,254.92401,1,0,1.21672,mNG_pilT_fliC-,Solid,1.0,,,
2,mNG_pilT_fliC-_sol_Gasket_1_event19_tirf_RAW_Stack.tif,781,255,255,255,35.4347,48.95711,5,879,345.66894,303843.0,152,734,104.39192,272.67059,380.54346,137,254.9635,34930.0,109,391,78.11007,0,0,244.11204,331.58337,137,396.35766,54301.0,126,734,145.82533,0,0,0.91805,mNG_pilT_fliC-,Solid,2.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event20_tirf_RAW_Stack.tif,895,255,255,255,60.13575,25.81844,5,994,377.20624,374943.0,127,1297,145.98406,214.96336,376.0307,137,330.25547,45245.0,131,686,134.11463999999998,1,0,283.99382,377.7415,137,518.73723,71067.0,107,1297,305.82512,0,0,1.18175,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event3_tirf_RAW_Stack.tif,922,255,255,255,32.38395,63.96963,5,1034,106.70986,110338.0,44,261,34.8994,91.72696,42.00681,137,74.50365,10207.0,53,92,9.86014,0,0,113.86996,110.12403,137,126.16788,17285.0,35,261,60.56931,0,0,0.92044,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event4_tirf_RAW_Stack.tif,1115,255,255,255,68.99058000000001,27.05964,5,1233,242.72101,299275.0,89,547,72.90683,405.11653,265.27195,156,228.66026,35671.0,59,477,98.55475,1,0,326.8834700000001,279.72805,156,280.33333,43732.0,74,547,120.07118,2,0,1.06604,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,1010,255,255,255,54.28811999999999,40.23663,5,1130,200.84513,226955.0,83,390,59.83864000000001,239.91442,169.59992,177,150.0,26550.0,46,280,55.3607,1,0,180.05567,205.35,177,184.08475,32583.0,51,345,72.07303,1,0,0.7724,mNG_pilT_fliC-,Solid,1.0,,,
1,mNG_pilT_fliC-_sol_Gasket_1_event9_tirf_RAW_Stack.tif,682,255,255,255,48.72581,25.35044,5,763,484.60288,369752.0,185,1378,174.36713999999995,402.13401,401.34629,137,474.64964,65027.0,138,789,189.01002,2,0,353.8559,412.61046,137,579.87591,79443.0,127,1378,323.73009,2,0,1.14448,mNG_pilT_fliC-,Solid,1.0,,,
